GODREJ,LENDINGKART,FLEXILOANS,INDIFI,PROTIUM,BAJAJ,ARTHMATE,POONAWALA,KREDIT BEE,AMBIT,TATA PL,TATA BL,INCRED,FIBE,IIFL,CLIX CAPITAL,PAYSENSE,CREDIT SAISON,LOAN TAP,ABFL,L&T FINANCE,OLYV,USFB PL,MAS,USFB BL,TruCap,TECHFINO,BAJAJ RURAL
,,361007,401609,,841508,841508,841508,,140133,312024,441111,500017,600068,534217,,752001,389001,370630,380049,401503,752100,411038,,,,,
,,361008,401610,,841244,841244,841244,,140115,312025,441202,500018,600066,534218,,752002,389111,370665,380050,401504,533016,411039,,,,,
,,361010,401701,,841501,841501,841501,,140117,312026,441210,500019,600103,534222,,752017,389122,370670,380051,401506,577132,411040,,,,,
,,361013,401702,,841237,841237,841237,,160043,312027,441303,500020,600129,534225,,752120,389123,370675,380052,401601,571218,411043,,,,,
,,361120,401703,,841238,841238,841238,,302039,312201,441104,500021,600127,534227,,760002,389145,380001,380054,401602,641042,411044,,,,,
,,361140,402016,,841503,841503,841503,,302042,312202,441502,500022,600110,534239,,758021,389310,380002,380055,401603,604407,411045,,,,,
,,361141,402100,,841435,841435,841435,,302041,312203,441304,500023,600059,534243,,752108,389320,380003,380058,401605,631102,411046,,,,,
,,361142,402107,,841245,841245,841245,,302036,312204,441305,500024,600076,534244,,757003,389330,380004,380059,401606,522529,411047,,,,,
,,361150,402108,,841227,841227,841227,,302031,312205,441105,500025,603112,534266,,757049,389340,380005,380060,401703,534342,411048,,,,,
,,361220,402206,,841408,841408,841408,,302038,312206,441113,500026,600130,534268,,757048,389341,380006,380061,402103,683556,411051,,,,,
,,361230,402207,,841243,841243,841243,,302037,312207,441106,500027,600046,534312,,759128,389350,380007,380063,402104,688006,411052,,,,,
,,361240,402208,,841425,841425,841425,,302043,312208,441107,500028,600098,534328,,759145,389360,380008,382006,402105,522549,411057,,,,,
,,361250,402209,,841235,841235,841235,,302040,312401,441306,500029,606601,534330,,759132,389365,380009,382007,402106,751014,411058,,,,,
,,361280,402225,,841437,841437,841437,,302034,312402,441109,500030,606604,534331,,759123,389370,380013,382010,402107,313601,411060,,,,,
,,361305,402416,,841413,841413,841413,,303124,312403,441214,500031,606603,534340,,759127,389390,380014,382016,402108,642003,411068,,,,,
,,361306,403001,,841210,841210,841210,,303327,312404,441203,500032,632013,534342,,759130,390001,380015,382021,402109,533431,411069,,,,,
,,361310,403002,,841427,841427,841427,,303123,312601,441204,500033,632001,534350,,759146,390002,380016,382024,402111,533294,517001,,,,,
,,361315,403003,,841507,841507,841507,,303303,312602,441905,500034,632009,534411,,751001,390003,380018,382028,402112,416602,517002,,,,,
,,361320,403004,,841434,841434,841434,,303121,312605,441904,500035,632004,534447,,751009,390004,380019,382030,402116,402106,517004,,,,,
,,361335,403005,,841407,841407,841407,,303511,312606,441805,500036,632014,534475,,751011,390005,380021,382041,402125,586109,517125,,,,,
,,361347,403006,,841240,841240,841240,,303122,312607,441907,500037,632002,535001,,751013,390006,380022,382042,402126,600008,517126,,,,,
,,362001,403101,,841416,841416,841416,,305817,312608,441908,500038,632006,535002,,751014,390007,380023,382045,402201,574106,517127,,,,,
,,362002,403102,,841242,841242,841242,,305628,312609,441803,500039,632007,535003,,751030,390008,380024,382110,402202,843119,517128,,,,,
,,362020,403103,,841420,841420,841420,,305630,312610,441804,500040,632008,535004,,682503,390009,380026,382115,402203,335803,517129,,,,,
,,362037,403104,,841233,841233,841233,,305629,312611,441909,500041,632010,535005,,682505,390010,380027,382120,402204,735210,517132,,,,,
,,362110,403105,,841440,841440,841440,,305631,312612,441903,500042,632012,535006,,682507,390011,380028,382122,402207,464551,517167,,,,,
,,362120,403106,,841509,841509,841509,,312202,312613,441914,500043,641019,535101,,682508,390012,380038,382130,402208,465697,517214,,,,,
,,362135,403107,,841446,841446,841446,,342311,312615,441906,500044,641018,535125,,683550,390013,380045,382140,402209,246761,517237,,,,,
,,362150,403108,,841505,841505,841505,,342001,312616,441924,500045,641016,535128,,683556,390014,380050,382145,402301,424201,517280,,,,,
,,362226,403109,,841502,841502,841502,,342308,312617,441910,500046,641006,535145,,683563,390015,380051,382150,402302,847226,517291,,,,,
,,362227,403110,,845459,845459,845459,,342037,312618,441809,500047,641032,535183,,683571,390016,380052,382170,402303,208013,517297,,,,,
,,362230,403111,,845438,845438,845438,,342606,312620,441802,500048,641105,535214,,683573,390017,380054,382210,402304,521185,517305,,,,,
,,362240,403114,,845455,845455,845455,,342025,312621,441915,500049,641027,535215,,759103,390018,380055,382213,402309,638701,517319,,,,,
,,362245,403115,,845450,845450,845450,,342901,312622,441912,500050,641002,535216,,759116,390019,380058,382220,402401,495668,517350,,,,,
,,362255,403201,,845101,845101,845101,,342014,312624,441913,500051,641043,535221,,759107,390020,380059,382225,410101,502286,517351,,,,,
,,362260,403202,,845452,845452,845452,,342603,312625,441902,500052,641005,535240,,759119,390021,380060,382230,410102,844504,517352,,,,,
,,362263,403203,,845103,845103,845103,,342605,312626,444701,500053,641001,535273,,759102,390022,380061,382240,410201,412203,517390,,,,,
,,362265,403204,,845307,845307,845307,,342306,312627,442304,500054,641012,535280,,759106,390023,380063,382245,410202,311025,517391,,,,,
,,362266,403206,,845106,845106,845106,,342023,312901,442201,500055,641109,535568,,759101,390025,382002,382250,410203,384210,517401,,,,,
,,362268,403401,,845454,845454,845454,,342027,312902,442202,500056,641010,535591,,759105,391101,382006,382255,410204,311603,517414,,,,,
,,362275,403402,,845449,845449,845449,,342307,313001,442003,500057,641025,535592,,759129,391105,382007,382260,410205,842004,517415,,,,,
,,362310,403403,,845105,845105,845105,,342303,313002,442101,500058,641029,560001,,606603,391107,382010,382265,410206,803213,517416,,,,,
,,362315,403404,,845404,845404,845404,,342301,313003,442301,500059,641049,560002,,606601,391108,382016,382305,410207,273013,517418,,,,,
,,362510,403405,,845451,845451,845451,,342602,313004,442203,500060,641030,560003,,606701,391110,382021,382308,410208,515761,517419,,,,,
,,362520,403406,,845453,845453,845453,,342309,313011,442106,500061,641004,560004,,606801,391111,382022,382315,410209,423702,517422,,,,,
,,362560,403407,,845306,845306,845306,,342312,313012,442001,500062,641045,560005,,632316,391115,382024,382320,410210,303804,517423,,,,,
,,362570,403408,,845104,845104,845104,,342024,313013,442306,500063,641007,560006,,604410,391116,382025,382321,410216,847404,517425,,,,,
,,362620,403409,,845107,845107,845107,,342801,313014,442111,500064,641026,560007,,606802,391120,382026,382330,410218,342024,517426,,,,,
,,362625,403410,,495113,495113,495113,,342601,313015,442302,500065,641008,560008,,604404,391125,382028,382340,410220,712410,517429,,,,,
,,362630,403412,,495695,495695,495695,,342305,313016,442303,500066,641035,560009,,606707,391130,382030,382345,410221,621306,517526,,,,,
,,362715,403501,,495660,495660,495660,,342022,313021,442305,500067,641022,560010,,606906,391135,382041,382350,410222,713201,517536,,,,,
,,362720,403502,,495684,495684,495684,,342012,313022,442104,500068,641020,560011,,604406,391137,382042,382355,410301,391310,517541,,,,,
,,362725,403503,,495690,495690,495690,,342604,313023,442102,500069,641111,560012,,604502,391140,382045,382405,410401,533102,517551,,,,,
,,362730,403504,,495552,495552,495552,,342314,313024,442105,500070,641014,560013,,606704,391145,382110,382415,410402,637502,517561,,,,,
,,363001,403505,,495668,495668,495668,,342021,313025,442307,500071,641017,560014,,604601,391150,382115,382418,410405,700121,517582,,,,,
,,363002,403506,,495115,495115,495115,,342029,313026,440036,500072,641037,560015,,632313,391152,382120,382421,410406,208003,517584,,,,,
,,363020,403507,,495692,495692,495692,,342802,313027,441001,500073,641031,560016,,606903,391155,382130,382422,410501,635117,517586,,,,,
,,363030,403508,,495119,495119,495119,,342302,313029,441123,500074,641044,560017,,606751,391156,382140,382423,410502,517234,517588,,,,,
,,363035,403509,,495689,495689,495689,,342015,313030,442918,500075,641039,560018,,606805,391160,382145,382424,410503,572107,517589,,,,,
,,363110,403510,,495691,495691,495691,,342003,313031,444805,500076,641047,560019,,606710,391210,382150,382425,410504,334401,517591,,,,,
,,363310,403511,,495330,495330,495330,,342013,313032,440037,500077,641023,560020,,759122,391220,382165,382426,410505,700004,517592,,,,,
,,363320,403512,,495663,495663,495663,,342011,313033,444915,500078,641042,560021,,606754,391230,382170,382427,410506,132116,517599,,,,,
,,363330,403513,,495224,495224,495224,,342026,313034,442107,500079,641003,560022,,606611,391240,382210,382428,410507,600074,517619,,,,,
,,363351,403514,,495117,495117,495117,,342006,313201,533223,500080,641062,560023,,606705,391241,382213,382430,410508,753011,517641,,,,,
,,363430,403515,,495550,495550,495550,,342005,313202,533229,500081,641028,560024,,606706,391242,382220,382433,411001,425418,560007,,,,,
,,363435,403516,,495559,495559,495559,,342007,313203,530048,500082,641011,560025,,604409,391243,382225,382435,411002,607106,560009,,,,,
,,363510,403517,,495335,495335,495335,,342028,313204,531036,500083,641009,560026,,606811,391244,382230,382443,411003,361335,560012,,,,,
,,363530,403518,,495118,495118,495118,,345027,313205,530016,500084,641108,560027,,628502,391245,382240,382445,411004,641108,560015,,,,,
,,363621,403519,,495003,495003,495003,,342304,313206,530020,500085,641021,560029,,576101,391250,382245,382449,411005,208016,560035,,,,,
,,363630,403520,,495006,495006,495006,,342008,313209,530017,500086,641048,560030,,576104,391310,382250,382450,411006,524345,560037,,,,,
,,363641,403521,,495449,495449,495449,,500104,313210,530002,500087,641033,560032,,576213,391320,382255,382455,411007,600006,560043,,,,,
,,363642,403523,,495455,495455,495455,,500096,313211,531019,500088,641024,560033,,576102,391330,382260,382460,411008,122504,560048,,,,,
,,363650,403524,,495448,495448,495448,,500107,313212,530052,500089,641034,560034,,574104,391340,382265,382463,411009,608001,560049,,,,,
,,363655,403526,,495445,495445,495445,,500091,313301,530051,500090,641013,560035,,576105,391345,382305,382465,411010,711112,560055,,,,,
,,363660,403527,,495334,495334,495334,,500111,313303,530049,500091,641046,560036,,576210,391346,382308,382470,411011,764073,560058,,,,,
,,364001,403529,,495447,495447,495447,,500109,313321,532410,500092,641038,560037,,574118,391347,382315,382475,411012,695008,560059,,,,,
,,364002,403530,,495687,495687,495687,,500114,313322,535006,500093,641036,560038,,576103,391350,382320,382480,411013,212303,560060,,,,,
,,364006,403531,,495554,495554,495554,,500110,313323,535213,500094,641041,560039,,576211,391410,382321,382481,411014,577205,560062,,,,,
,,364050,403601,,495674,495674,495674,,500112,313324,530003,500095,641015,560040,,576221,391421,382325,382610,411015,142026,560063,,,,,
,,364060,403602,,495671,495671,495671,,500115,313325,530001,500096,636001,560041,,576107,391430,382330,382620,411016,462047,560065,,,,,
,,364081,403603,,495116,495116,495116,,500108,313326,530022,500097,638115,560042,,574111,391440,382340,382630,411017,523274,560066,,,,,
,,364130,403604,,495454,495454,495454,,500102,313327,530004,500098,638009,560043,,576124,391441,382345,382640,411018,636009,560067,,,,,
,,364150,403701,,495112,495112,495112,,500101,313328,530012,500100,638001,560045,,574105,391442,382346,382650,411019,413224,560073,,,,,
,,364240,403702,,495551,495551,495551,,500011,313329,530008,500101,638002,560046,,576108,391443,382350,382721,411020,700052,560074,,,,,
,,364265,403703,,495557,495557,495557,,500050,313330,530009,500103,638006,560047,,576212,391445,382352,382722,411021,501511,560077,,,,,
,,364270,403704,,495556,495556,495556,,500100,313332,530007,500104,638003,560048,,576215,391450,382355,382725,411022,416109,560080,,,,,
,,364275,403705,,495001,495001,495001,,500055,313333,530005,500105,638107,560049,,576216,391460,382405,382729,411023,524005,560081,,,,,
,,364280,403706,,495004,495004,495004,,500042,313334,530014,500107,638104,560050,,574116,391510,382410,382735,411024,623707,560082,,,,,
,,364290,403707,,495446,495446,495446,,500054,313336,530032,500108,638012,560051,,574101,391520,382415,382740,411025,713343,560087,,,,,
,,364320,403708,,495009,495009,495009,,500103,313337,535594,500111,638112,560053,,574122,391530,382418,382810,411026,741223,560088,,,,,
,,364330,403709,,495661,495661,495661,,500087,313338,532203,500133,638007,560054,,574110,391535,382421,382835,411027,313024,560089,,,,,
,,364510,403710,,495683,495683,495683,,500072,313340,530053,500252,638005,560055,,576115,391740,382422,382845,411028,627011,560090,,,,,
,,364515,403711,,495220,495220,495220,,500009,313341,532186,501102,638752,560056,,574103,391745,382423,382855,411029,177001,560092,,,,,
,,364521,403712,,495442,495442,495442,,500049,313342,533428,501106,638004,560057,,576120,391750,382424,383001,411030,604408,560095,,,,,
,,364522,403713,,495688,495688,495688,,500056,313601,533401,501111,638010,560058,,574102,391760,382425,383002,411031,532222,560098,,,,,
,,364530,403714,,495450,495450,495450,,500094,313602,533406,501141,638011,560059,,574106,391761,382426,383006,411032,387335,560099,,,,,
,,364710,403715,,495686,495686,495686,,500093,313603,533449,501203,635001,560060,,574113,391770,382427,383010,411033,676304,560100,,,,,
,,364730,403716,,495682,495682,495682,,509340,313604,533430,501218,637003,560061,,574117,391773,382428,383030,411034,641033,560102,,,,,
,,364740,403717,,495452,495452,495452,,509207,313605,533445,501301,637405,560062,,574119,391774,382430,383110,411035,695122,560103,,,,,
,,364750,403718,,495444,495444,495444,,509321,313606,533435,501323,637001,560063,,576121,391775,382433,383120,411036,695582,560104,,,,,
,,365220,403719,,495677,495677,495677,,509408,313607,533431,501359,638008,560064,,576106,391780,382435,383205,411037,695028,560107,,,,,
,,365410,403720,,495222,495222,495222,,509202,313608,533407,501401,643002,560065,,576112,391810,382440,383210,411038,686019,560108,,,,,
,,365421,403721,,495553,495553,495553,,509357,313609,533447,501504,643004,560066,,576113,391816,382443,383215,411039,335523,560109,,,,,
,,365435,403722,,495555,495555,495555,,509327,313610,533450,501505,643003,560067,,576117,392001,382445,383220,411040,333042,560110,,,,,
,,365440,403723,,495669,495669,495669,,509216,313611,533433,501506,643001,560068,,576214,392002,382449,383225,411041,843324,560111,,,,,
,,365450,403724,,490001,490001,490001,,509320,313612,533437,501508,643006,560070,,576217,392011,382450,383230,411042,143105,560112,,,,,
,,365455,403725,,491445,491445,491445,,509228,313613,533432,501510,642001,560071,,576223,392012,382455,383235,411043,445203,560113,,,,,
,,365460,403726,,491558,491558,491558,,509360,313701,533436,501511,636140,560072,,574108,392013,382460,383240,411044,247662,560114,,,,,
,,365535,403727,,491881,491881,491881,,515004,313702,533291,501512,636008,560073,,574114,392014,382463,383245,411045,243503,560115,,,,,
,,365541,403728,,491441,491441,491441,,515731,313703,533440,505001,636004,560074,,574115,392015,382465,383246,411046,123021,560116,,,,,
,,365550,403729,,491888,491888,491888,,515002,313705,533446,505002,636010,560075,,576122,392020,382470,383250,411047,425401,560117,,,,,
,,365555,403730,,491223,491223,491223,,515766,313706,533408,505185,636201,560076,,576111,392025,382475,383251,411048,342301,560300,,,,,
,,365560,403731,,491771,491771,491771,,515415,313707,533448,505186,636006,560077,,576114,392026,382480,383255,411050,636808,560500,,,,,
,,365601,403750,,491226,491226,491226,,515822,313708,533434,505215,636016,560078,,576218,392030,382481,383260,411051,713212,562130,,,,,
